activity,activityID,userID,"rating (hi = 50, low = 10)",,,unique users,# of ratings per user,,
Dumbarton House,g28970-d532239,KatrinaB606,50,,,Venus9198,1,,
Dumbarton House,g28970-d532239,jck123123,40,,,Venture652412,1,,
Dumbarton House,g28970-d532239,jamie0128,50,,,venezuelancouple,1,,
Dumbarton House,g28970-d532239,interceptpubs,40,,,velosteve1,1,,
Dumbarton House,g28970-d532239,HONORIA1,50,,,VElittle1,1,,
Dumbarton House,g28970-d532239,Hedgeclipperz,50,,,Veinurse,1,,
Dumbarton House,g28970-d532239,goldenparadox,30,,,VegetarianFamily,1,,
Dumbarton House,g28970-d532239,garyje,40,,,Vegetarian101,1,,
Dumbarton House,g28970-d532239,Gallo03,50,,,vegasnell,1,,
Dumbarton House,g28970-d532239,FrankG379,40,,,veegeenj,1,,
Dumbarton House,g28970-d532239,dond7,50,,,veebee43,1,,
Dumbarton House,g28970-d532239,DCHistoryAndCulture,50,,,ve55el2,1,,
Dumbarton House,g28970-d532239,Dan_Yucaipa_CA,40,,,vdan1101,1,,
Dumbarton House,g28970-d532239,Chinapjs,40,,,VCUgrad,1,,
Dumbarton House,g28970-d532239,CassandraW898,40,,,Vcals830,1,,
Dumbarton House,g28970-d532239,C7237LHthomasf,40,,,vbortega,1,,
Dumbarton House,g28970-d532239,BirTurk,30,,,VATraveler888,1,,
Dumbarton House,g28970-d532239,AnnArborMiBob,40,,,VaTechDad,1,,
Dumbarton House,g28970-d532239,989alanm,50,,,VAsokrmom,1,,
Dumbarton House,g28970-d532239,866TaylorB,50,,,vapour84,1,,
Dumbarton House,g28970-d532239,2explrs,40,,,vapanthers,1,,
Dumbarton House,g28970-d532239,10sChick,20,,,VAOldGirl,1,,
Dumbarton Oaks,g28970-d105289,zipty22,50,,,vanvorous,1,,
Dumbarton Oaks,g28970-d105289,Zanfish,40,,,vanterpo,1,,
Dumbarton Oaks,g28970-d105289,yoido,50,,,Vansmith,1,,
Dumbarton Oaks,g28970-d105289,WoodyInMass,10,,,vanniannie,1,,
Dumbarton Oaks,g28970-d105289,wombat1223,40,,,vannewl,1,,
Dumbarton Oaks,g28970-d105289,wheatengator,50,,,vanjolissaint,1,,
Dumbarton Oaks,g28970-d105289,WFleet,40,,,vanisle_al,1,,
Dumbarton Oaks,g28970-d105289,Weism,50,,,vanillagor1lla,1,,
Dumbarton Oaks,g28970-d105289,waterandmore,50,,,vanha10,1,,
Dumbarton Oaks,g28970-d105289,vwc20841,50,,,VanguardTX,1,,
Dumbarton Oaks,g28970-d105289,Vonschmidt,40,,,Vangie0712,1,,
Dumbarton Oaks,g28970-d105289,verity1,50,,,VanessaPi3,1,,
Dumbarton Oaks,g28970-d105289,VAtraveller_11,40,,,vanessak249,1,,
Dumbarton Oaks,g28970-d105289,VAChuck,50,,,VanessaGV23,1,,
Dumbarton Oaks,g28970-d105289,uliej,40,,,vanessacolina13,1,,
Dumbarton Oaks,g28970-d105289,trinigirlmd,50,,,vanessacF5890CD,1,,
Dumbarton Oaks,g28970-d105289,trekkingandmore,50,,,VandiEnzor,1,,
Dumbarton Oaks,g28970-d105289,TravellingTangerine,50,,,Vanderneucker,1,,
Dumbarton Oaks,g28970-d105289,travelerwayne1997,50,,,VancouverWomble,1,,
Dumbarton Oaks,g28970-d105289,Townie77,50,,,vanative1609,1,,
Dumbarton Oaks,g28970-d105289,tisrj,20,,,VAmotorcyclecouple,1,,
Dumbarton Oaks,g28970-d105289,tikidream,40,,,vamel,1,,
Dumbarton Oaks,g28970-d105289,TheresaVA,50,,,valzebub,1,,
Dumbarton Oaks,g28970-d105289,thegreatlizby,40,,,ValvaMG,1,,
Dumbarton Oaks,g28970-d105289,Texasbaseballfan,50,,,valtraveler10,1,,
Dumbarton Oaks,g28970-d105289,TerrythePotter,40,,,valriconni,1,,
Dumbarton Oaks,g28970-d105289,TeoChiaburu,50,,,ValerieMusicTeacher,1,,
Dumbarton Oaks,g28970-d105289,tbyrd77DC,50,,,valerie791,1,,
Dumbarton Oaks,g28970-d105289,Taowalker221b,50,,,valentinal347,1,,
Dumbarton Oaks,g28970-d105289,Tablo,50,,,Valbca,1,,
Dumbarton Oaks,g28970-d105289,T7550WKgregb,40,,,ValB2017,1,,
Dumbarton Oaks,g28970-d105289,T5836AHsusana,50,,,ValayaR,1,,
Dumbarton Oaks,g28970-d105289,SyrinxSounds,40,,,Val010592,1,,
Dumbarton Oaks,g28970-d105289,suzyq928970,40,,,vakamalua,1,,
Dumbarton Oaks,g28970-d105289,SusiePNW,30,,,VailGal,1,,
Dumbarton Oaks,g28970-d105289,susanfromseattle,50,,,VaibhavK191,1,,
Dumbarton Oaks,g28970-d105289,susanaquerida,50,,,vahorses,1,,
Dumbarton Oaks,g28970-d105289,Sure_122,50,,,vahanning,1,,
Dumbarton Oaks,g28970-d105289,suganthimurali,50,,,VaGirl2,1,,
Dumbarton Oaks,g28970-d105289,Suetime,30,,,VAGatorHamilton_VA,1,,
Dumbarton Oaks,g28970-d105289,suer579,50,,,vaga0072018,1,,
Dumbarton Oaks,g28970-d105289,stoupagr,50,,,vafoodie7,1,,
Dumbarton Oaks,g28970-d105289,star555girl,50,,,vafedtraveller,1,,
Dumbarton Oaks,g28970-d105289,Spinner1123,40,,,VadimM67,1,,
Dumbarton Oaks,g28970-d105289,SoniC366,50,,,vacAZian,1,,
Dumbarton Oaks,g28970-d105289,sojourner1245,50,,,VacationPro12,1,,
Dumbarton Oaks,g28970-d105289,SoCalGal52,50,,,vacationplannerMa,1,,
Dumbarton Oaks,g28970-d105289,sleepster,40,,,vacationgwoman,1,,
Dumbarton Oaks,g28970-d105289,Sirstu1,50,,,Vacationer730465,1,,
Dumbarton Oaks,g28970-d105289,sipivu,50,,,Vacationer564677,1,,
Dumbarton Oaks,g28970-d105289,SherylB404,50,,,Vacationer444560,1,,
Dumbarton Oaks,g28970-d105289,SheilaH158,50,,,Vacationer35973,1,,
Dumbarton Oaks,g28970-d105289,Shashialabur,40,,,Vacationer192412,1,,
Dumbarton Oaks,g28970-d105289,Shampeu,50,,,vacationbound247,1,,
Dumbarton Oaks,g28970-d105289,sfbarb,50,,,Vacation111,1,,
Dumbarton Oaks,g28970-d105289,scottfamilyranch,40,,,vacation013,1,,
Dumbarton Oaks,g28970-d105289,Scllcsw,40,,,vaca32,1,,
Dumbarton Oaks,g28970-d105289,SATX2016,50,,,VABemmy,1,,
Dumbarton Oaks,g28970-d105289,satorigal,50,,,VAbeachgirl,1,,
Dumbarton Oaks,g28970-d105289,sarameli,50,,,VA_Junkman,1,,
Dumbarton Oaks,g28970-d105289,saragG8621PI,50,,,V8892DCraym,1,,
Dumbarton Oaks,g28970-d105289,sailingboat,50,,,V8889FVcarolb,1,,
Dumbarton Oaks,g28970-d105289,RYC88,40,,,V7115HNrachelm,1,,
Dumbarton Oaks,g28970-d105289,RuthW589,50,,,V7044QSrobertr,1,,
Dumbarton Oaks,g28970-d105289,RogerDeanDC,50,,,V6764XFdavidm,1,,
Dumbarton Oaks,g28970-d105289,roboird,50,,,V6599TQamyl,1,,
Dumbarton Oaks,g28970-d105289,Richiana,40,,,V6546STthomasc,1,,
Dumbarton Oaks,g28970-d105289,RichardK965,50,,,V5743YZpamm,1,,
Dumbarton Oaks,g28970-d105289,richardjwaksman,40,,,V5688GEmanuelf,1,,
Dumbarton Oaks,g28970-d105289,revilorc,50,,,V5584VWpaula,1,,
Dumbarton Oaks,g28970-d105289,Retiree55578,50,,,V5276IXannw,1,,
Dumbarton Oaks,g28970-d105289,RetiredNLuvinIt_11,40,,,V5097UYlisas,1,,
Dumbarton Oaks,g28970-d105289,Resort21106,50,,,V5061EJmarcelom,1,,
Dumbarton Oaks,g28970-d105289,R5248XUsusans,40,,,V4636MMjohnb,1,,
Dumbarton Oaks,g28970-d105289,Quack_quack_quackl,50,,,v4510,1,,
Dumbarton Oaks,g28970-d105289,Q5461JGtomn,50,,,V3993MKdaniell,1,,
Dumbarton Oaks,g28970-d105289,PRSRJS,40,,,V3772KZmikek,1,,
Dumbarton Oaks,g28970-d105289,PrintDevil,50,,,V3151FLlisab,1,,
Dumbarton Oaks,g28970-d105289,popjoerg,50,,,V1777KYstevens,1,,
Dumbarton Oaks,g28970-d105289,Piqua41,50,,,V1758TFfrankd,1,,
Dumbarton Oaks,g28970-d105289,Pippadude,50,,,UWRF,1,,
Dumbarton Oaks,g28970-d105289,PerryB496,50,,,uvarobin1,1,,
Dumbarton Oaks,g28970-d105289,Penny0988,50,,,USworldtraveler,1,,
Dumbarton Oaks,g28970-d105289,peloplatino,40,,,ushdra,1,,
Dumbarton Oaks,g28970-d105289,Peasandhominy,10,,,User264339,1,,
Dumbarton Oaks,g28970-d105289,pcyork,50,,,User146,1,,
Dumbarton Oaks,g28970-d105289,PatS646,50,,,user1234562019,1,,
Dumbarton Oaks,g28970-d105289,Parisfan072,50,,,UseMeLord,1,,
Dumbarton Oaks,g28970-d105289,PA2NM,50,,,uschyboo,1,,
Dumbarton Oaks,g28970-d105289,oxforduser,40,,,USAtraveler0727,1,,
Dumbarton Oaks,g28970-d105289,outoford,40,,,usatec70,1,,
Dumbarton Oaks,g28970-d105289,OOBonomist,50,,,usasteven,1,,
Dumbarton Oaks,g28970-d105289,O5743XXmariep,50,,,USARoadTripsbyMax,1,,
Dumbarton Oaks,g28970-d105289,O1149EDpeters,50,,,USALouise,1,,
Dumbarton Oaks,g28970-d105289,nycmom22,40,,,USA_Chris_Maryland,1,,
Dumbarton Oaks,g28970-d105289,nutrinut,50,,,UrszulaC,1,,
Dumbarton Oaks,g28970-d105289,null,50,,,urpickle,1,,
Dumbarton Oaks,g28970-d105289,NikaJunie,50,,,urbanacheiver,1,,
Dumbarton Oaks,g28970-d105289,nicolass208,50,,,Upekkhapr,1,,
Dumbarton Oaks,g28970-d105289,nderiley,40,,,Upas12,1,,
Dumbarton Oaks,g28970-d105289,NancyBethesdaMD,50,,,unvmn,1,,
Dumbarton Oaks,g28970-d105289,MrJKBY,40,,,Unresolved_Issue,1,,
Dumbarton Oaks,g28970-d105289,MRFRIENDLY,50,,,UNR1806,1,,
Dumbarton Oaks,g28970-d105289,Moosenearchicago0,40,,,UNLVLawRebel,1,,
Dumbarton Oaks,g28970-d105289,MonaLisa1506,40,,,UnknownTravelr,1,,
Dumbarton Oaks,g28970-d105289,mirole,50,,,unknowndiner,1,,
Dumbarton Oaks,g28970-d105289,mikagoes,50,,,UniversalTraversal,1,,
Dumbarton Oaks,g28970-d105289,michaeljE3760TZ,50,,,Unisilk,1,,
Dumbarton Oaks,g28970-d105289,MER196,50,,,Uniqueoutlook,1,,
Dumbarton Oaks,g28970-d105289,melmagnus,50,,,unhappywithwebsite,1,,
Dumbarton Oaks,g28970-d105289,MelB776,50,,,unhappytraveller123,1,,
Dumbarton Oaks,g28970-d105289,MelB776,40,,,UnGourmetgourmand,1,,
Dumbarton Oaks,g28970-d105289,Meghaj17,30,,,UNCPanda,1,,
Dumbarton Oaks,g28970-d105289,megawattage,50,,,Uncharted_Traveler,1,,
Dumbarton Oaks,g28970-d105289,Maryland0505,50,,,unc1994,1,,
Dumbarton Oaks,g28970-d105289,MaryBWashingtonDCUSA,50,,,UNC_Indy,1,,
Dumbarton Oaks,g28970-d105289,marthas174,40,,,un0me,1,,
Dumbarton Oaks,g28970-d105289,MariaVG,50,,,umosman,1,,
Dumbarton Oaks,g28970-d105289,marianc95,50,,,Ummy2010,1,,
Dumbarton Oaks,g28970-d105289,Mari818,50,,,UmbraSecundus,1,,
Dumbarton Oaks,g28970-d105289,MARHuntsville,50,,,umbc24,1,,
Dumbarton Oaks,g28970-d105289,Mare1208,40,,,Ulysses09,1,,
Dumbarton Oaks,g28970-d105289,MarbleJac,40,,,Uludog,1,,
Dumbarton Oaks,g28970-d105289,Maliyz,40,,,UlfAlexander,1,,
Dumbarton Oaks,g28970-d105289,M5377QLaaronw,50,,,ukmom2008,1,,
Dumbarton Oaks,g28970-d105289,LukasH913,50,,,UkieFinnGirl,1,,
Dumbarton Oaks,g28970-d105289,Lovicarious,50,,,UkieDC,1,,
Dumbarton Oaks,g28970-d105289,LoveVirginia,50,,,ukg66,1,,
Dumbarton Oaks,g28970-d105289,lorranec630,50,,,UJretired,1,,
Dumbarton Oaks,g28970-d105289,LollysLook,40,,,uglyguy81,1,,
Dumbarton Oaks,g28970-d105289,LNLew,40,,,ugarxfish,1,,
Dumbarton Oaks,g28970-d105289,LisandroVoyager,40,,,UGA_JJ,1,,
Dumbarton Oaks,g28970-d105289,lisamZ4312ZE,50,,,UFPAGator,1,,
Dumbarton Oaks,g28970-d105289,Leonsreed,50,,,udhay,1,,
Dumbarton Oaks,g28970-d105289,LemonadeSandwich,50,,,UCSBonnie,1,,
Dumbarton Oaks,g28970-d105289,LancasterTraveler,50,,,uckbuck,1,,
Dumbarton Oaks,g28970-d105289,Lakesman55,40,,,Ubisch,1,,
Dumbarton Oaks,g28970-d105289,KNDC3,30,,,uawray,1,,
Dumbarton Oaks,g28970-d105289,KenB58,50,,,Ualyma,1,,
Dumbarton Oaks,g28970-d105289,Kemper02459,50,,,U9643WLmattl,1,,
Dumbarton Oaks,g28970-d105289,kbockl,50,,,U7949NKkarenw,1,,
Dumbarton Oaks,g28970-d105289,kathrynm146,40,,,U7697GUmarcp,1,,
Dumbarton Oaks,g28970-d105289,KatharynR,50,,,U7442NNkaties,1,,
Dumbarton Oaks,g28970-d105289,KateBD,50,,,U6980THcatheriner,1,,
Dumbarton Oaks,g28970-d105289,JW498,50,,,U633OOlaurak,1,,
Dumbarton Oaks,g28970-d105289,JulieJulie88,50,,,U6135KNpatd,1,,
Dumbarton Oaks,g28970-d105289,Journeyman644,50,,,U5961RCrebeccam,1,,
Dumbarton Oaks,g28970-d105289,johnpS4312GB,40,,,U5791GSelizabethm,1,,
Dumbarton Oaks,g28970-d105289,jmch491,50,,,U5099VRkarenm,1,,
Dumbarton Oaks,g28970-d105289,JJJC_Family,50,,,U4913CAdavids,1,,
Dumbarton Oaks,g28970-d105289,Jim723,40,,,U4854NNbarbarad,1,,
Dumbarton Oaks,g28970-d105289,Jill1207W,40,,,U4665BUannas,1,,
Dumbarton Oaks,g28970-d105289,jhnmszrs,50,,,U4393MRsusand,1,,
Dumbarton Oaks,g28970-d105289,JHildom,40,,,U4271EWmarkh,1,,
Dumbarton Oaks,g28970-d105289,JerryBurtII,40,,,U3925MTmichaele,1,,
Dumbarton Oaks,g28970-d105289,Jenks333,50,,,U3466JQchrisw,1,,
Dumbarton Oaks,g28970-d105289,jeneeo,50,,,U3248WLkarens,1,,
Dumbarton Oaks,g28970-d105289,JeffreyPedersen,50,,,U3227KZemilym,1,,
Dumbarton Oaks,g28970-d105289,jaseaton,50,,,U3079VSstevel,1,,
Dumbarton Oaks,g28970-d105289,Jarb1946,50,,,U1930VRcathyh,1,,
Dumbarton Oaks,g28970-d105289,jaded-eye,50,,,U1862MAjuanc,1,,
Dumbarton Oaks,g28970-d105289,ITRT,50,,,U1388RZdebbieb,1,,
Dumbarton Oaks,g28970-d105289,IDC637,50,,,tzefirah,1,,
Dumbarton Oaks,g28970-d105289,Iambic,40,,,TyrnLex,1,,
Dumbarton Oaks,g28970-d105289,iamanshjain,50,,,TYPSUKR,1,,
Dumbarton Oaks,g28970-d105289,Honeybadger1958,10,,,tymichna,1,,
Dumbarton Oaks,g28970-d105289,homefreeUsa,50,,,tyjlevine,1,,
Dumbarton Oaks,g28970-d105289,HMKeenan,50,,,Tyger41,1,,
Dumbarton Oaks,g28970-d105289,Hevsy,40,,,TxTen4,1,,
Dumbarton Oaks,g28970-d105289,HenryJames2,50,,,TXMomofBoys,1,,
Dumbarton Oaks,g28970-d105289,HelenaGuerra,30,,,TXLady10,1,,
Dumbarton Oaks,g28970-d105289,HappyHolidays074,50,,,TxAggieGirl,1,,
Dumbarton Oaks,g28970-d105289,HappyamI,50,,,Twwhit72,1,,
Dumbarton Oaks,g28970-d105289,HansS642,30,,,Twowilliams,1,,
Dumbarton Oaks,g28970-d105289,GypsyTraveller94,50,,,twotterdhc6,1,,
Dumbarton Oaks,g28970-d105289,GroundPounder49,40,,,twotravelers2018,1,,
Dumbarton Oaks,g28970-d105289,GrouchoDE,50,,,twomartinilunch,1,,
Dumbarton Oaks,g28970-d105289,Greyjoy100,50,,,TwoEurophiles,1,,
Dumbarton Oaks,g28970-d105289,gotboxr,50,,,twmark1,1,,
Dumbarton Oaks,g28970-d105289,Going_from_Jackson,50,,,twinskin,1,,
Dumbarton Oaks,g28970-d105289,GoBlueinColorado,50,,,twinklesva,1,,
Dumbarton Oaks,g28970-d105289,GinnyNM,50,,,Twinkle014,1,,
Dumbarton Oaks,g28970-d105289,GeraldineC874,50,,,Twinbrook60,1,,
Dumbarton Oaks,g28970-d105289,GeorgesUgeux,50,,,twillis600,1,,
Dumbarton Oaks,g28970-d105289,GeorgeS886,50,,,twhite3001,1,,
Dumbarton Oaks,g28970-d105289,gatormotherof2,40,,,twh563,1,,
Dumbarton Oaks,g28970-d105289,garybc,50,,,twenndt,1,,
Dumbarton Oaks,g28970-d105289,fun2be,50,,,twballard,1,,
Dumbarton Oaks,g28970-d105289,freds711,50,,,tw-luv2travel,1,,
Dumbarton Oaks,g28970-d105289,FrancescaD28,50,,,TVHartrick,1,,
Dumbarton Oaks,g28970-d105289,Foodielicious2,40,,,TVDad,1,,
Dumbarton Oaks,g28970-d105289,FellowTraveler35573,40,,,Turtleliving,1,,
Dumbarton Oaks,g28970-d105289,fdeigman,50,,,turtlekrawl30,1,,
Dumbarton Oaks,g28970-d105289,Fabrizziana,50,,,turkmurphy58,1,,
Dumbarton Oaks,g28970-d105289,ewhite0640,40,,,turkjj25,1,,
Dumbarton Oaks,g28970-d105289,etweeden,50,,,turifoia,1,,
Dumbarton Oaks,g28970-d105289,EricSonnenschein,50,,,TUOwls2004,1,,
Dumbarton Oaks,g28970-d105289,eloquacity1,50,,,TummyTraveler,1,,
Dumbarton Oaks,g28970-d105289,EllKell,50,,,tulsatravelbum,1,,
Dumbarton Oaks,g28970-d105289,ElizabethM354,40,,,tulip47,1,,
Dumbarton Oaks,g28970-d105289,EgbertHerts,50,,,tug11,1,,
Dumbarton Oaks,g28970-d105289,eews,40,,,TudelaMartins,1,,
Dumbarton Oaks,g28970-d105289,DonnaFern,50,,,ttorrison,1,,
Dumbarton Oaks,g28970-d105289,DM_1278,50,,,TTCS80,1,,
Dumbarton Oaks,g28970-d105289,dHous,50,,,Tsukiji,1,,
Dumbarton Oaks,g28970-d105289,dgwphilly,50,,,tsudoughnim,1,,
Dumbarton Oaks,g28970-d105289,dglukach,40,,,tstaj,1,,
Dumbarton Oaks,g28970-d105289,DFB69,40,,,tscm,1,,
Dumbarton Oaks,g28970-d105289,degd127,40,,,tschuh,1,,
Dumbarton Oaks,g28970-d105289,DCafficianado,40,,,tsC5624KB,1,,
Dumbarton Oaks,g28970-d105289,davidwh64,50,,,tsc1947,1,,
Dumbarton Oaks,g28970-d105289,davidmF9748TV,50,,,tsb1727,1,,
Dumbarton Oaks,g28970-d105289,Daverblond,40,,,Tsaxman74,1,,
Dumbarton Oaks,g28970-d105289,davenpod,50,,,TSANAND1976,1,,
Dumbarton Oaks,g28970-d105289,darwinsail,50,,,TryppAdams,1,,
Dumbarton Oaks,g28970-d105289,COSprGrl,50,,,Truu03,1,,
Dumbarton Oaks,g28970-d105289,cosmic_beancounter,50,,,truthbtold315,1,,
Dumbarton Oaks,g28970-d105289,Copson0,40,,,trup0002,1,,
Dumbarton Oaks,g28970-d105289,Copperman1,30,,,Trumpster175,1,,
Dumbarton Oaks,g28970-d105289,chrisV9772TA,50,,,TrudyTheTraveller,1,,
Dumbarton Oaks,g28970-d105289,Chrisjazz,50,,,TruBluSigma,1,,
Dumbarton Oaks,g28970-d105289,Chinapjs,40,,,TRTravelers,1,,
Dumbarton Oaks,g28970-d105289,chemcflaco,50,,,TRT2010,1,,
Dumbarton Oaks,g28970-d105289,ch812,50,,,troymoga,1,,
Dumbarton Oaks,g28970-d105289,cegsyo,50,,,TropicalParadise888,1,,
Dumbarton Oaks,g28970-d105289,cbudny,40,,,Tropicalfire,1,,
Dumbarton Oaks,g28970-d105289,CarolJL1,50,,,trooper198,1,,
Dumbarton Oaks,g28970-d105289,CaroleL451,40,,,TrojanSkyCop1,1,,
Dumbarton Oaks,g28970-d105289,Carlupi,50,,,TrojanBill1,1,,
Dumbarton Oaks,g28970-d105289,CalliopeClio,50,,,troglododyte,1,,
Dumbarton Oaks,g28970-d105289,CaFrancophile,50,,,TrnrMom,1,,
Dumbarton Oaks,g28970-d105289,C530WSdavel,50,,,trmdwelk,1,,
Dumbarton Oaks,g28970-d105289,bwaybaby1979,50,,,TRJRM,1,,
Dumbarton Oaks,g28970-d105289,BuddhistNYC,40,,,Trixie1953,1,,
Dumbarton Oaks,g28970-d105289,BrPSG,50,,,TrishHarrington19,1,,
Dumbarton Oaks,g28970-d105289,brotherroy,50,,,TripwDollie,1,,
Dumbarton Oaks,g28970-d105289,Brend482,50,,,triptrvlr,1,,
Dumbarton Oaks,g28970-d105289,bradshawgirl,50,,,triptaker130,1,,
Dumbarton Oaks,g28970-d105289,borismail01,40,,,Tripster714,1,,
Dumbarton Oaks,g28970-d105289,BirTurk,50,,,Tripstaker,1,,
Dumbarton Oaks,g28970-d105289,BillC541,50,,,TripReady,1,,
Dumbarton Oaks,g28970-d105289,bcjmoore,50,,,Tripping5678,1,,
Dumbarton Oaks,g28970-d105289,barymad,50,,,tripof2020,1,,
Dumbarton Oaks,g28970-d105289,BaliloverNewYork,50,,,tripnut1,1,,
Dumbarton Oaks,g28970-d105289,back-to-bach,50,,,TripleToys,1,,
Dumbarton Oaks,g28970-d105289,AyeElle,50,,,TripleTExplore,1,,
Dumbarton Oaks,g28970-d105289,ashrevolts,40,,,triphopper,1,,
Dumbarton Oaks,g28970-d105289,ARodriguezP,40,,,tripgirl680,1,,
Dumbarton Oaks,g28970-d105289,ARLVAGUY,50,,,TripGal25,1,,
Dumbarton Oaks,g28970-d105289,arghyrok,50,,,tripforfun,1,,
Dumbarton Oaks,g28970-d105289,ar505,40,,,tripeo,1,,
Dumbarton Oaks,g28970-d105289,annmP6431FP,50,,,tripdokta,1,,
Dumbarton Oaks,g28970-d105289,AnnieS391,50,,,tripatkins,1,,
Dumbarton Oaks,g28970-d105289,AnnArborMiBob,50,,,tripadvs0r2016,1,,
Dumbarton Oaks,g28970-d105289,amywW4199MR,50,,,TripadCaptain1,1,,
Dumbarton Oaks,g28970-d105289,Amoyssidis,50,,,Trip47943318634,1,,
Dumbarton Oaks,g28970-d105289,AlaskansinOR,40,,,triotrois,1,,
Dumbarton Oaks,g28970-d105289,AL-the-squid,50,,,Trina_P,1,,
Dumbarton Oaks,g28970-d105289,advocateonwheels,50,,,Trigger63,1,,
Dumbarton Oaks,g28970-d105289,Accotraveler,40,,,tricunfos,1,,
Dumbarton Oaks,g28970-d105289,AbhainSaigon,50,,,tricial609,1,,
Dumbarton Oaks,g28970-d105289,889evelync,50,,,TriangleTourGuy,1,,
Dumbarton Oaks,g28970-d105289,840MeganM,50,,,Treyab73,1,,
Dumbarton Oaks,g28970-d105289,825emmaw,50,,,Trevor93,1,,
Dumbarton Oaks,g28970-d105289,794RichardB,30,,,Trevor797,1,,
Dumbarton Oaks,g28970-d105289,739ayeshac,50,,,TrevelerFB2008,1,,
Dumbarton Oaks,g28970-d105289,693JamesR693,50,,,Trendy_Explorer,1,,
Dumbarton Oaks,g28970-d105289,5Psi,50,,,trencherman_10,1,,
Dumbarton Oaks,g28970-d105289,595am,50,,,trenafather,1,,
Dumbarton Oaks,g28970-d105289,566krisb,50,,,tremorsc,1,,
Dumbarton Oaks,g28970-d105289,52stevens,50,,,TrekkerAsiaEurope,1,,
Dumbarton Oaks,g28970-d105289,497rickp,50,,,Trek0584273,1,,
Dumbarton Oaks,g28970-d105289,483patsyl,50,,,TreepSugarLand_Texas,1,,
Dumbarton Oaks,g28970-d105289,431pamk,50,,,treefarm6,1,,
Dumbarton Oaks,g28970-d105289,411charliem,40,,,treed314,1,,
Dumbarton Oaks,g28970-d105289,391kls,50,,,TRbeer,1,,
Dumbarton Oaks,g28970-d105289,349Charles25,50,,,TravTrini868,1,,
Dumbarton Oaks,g28970-d105289,339jany,40,,,TravTraveller,1,,
Dumbarton Oaks,g28970-d105289,31HomeGames,40,,,Travmama,1,,
Dumbarton Oaks,g28970-d105289,301nathanielc,50,,,TravlerNM,1,,
Dumbarton Oaks,g28970-d105289,21danielo,50,,,Travlerfl1,1,,
