activity,activityID,userID,rating,date
Barton Springs Pool,g30196-d116421,Crissieballard,50,Mar 2015
Barton Springs Pool,g30196-d116421,Meldair,50,Mar 2015
Barton Springs Pool,g30196-d116421,83ralfg,40,Mar 2015
Barton Springs Pool,g30196-d116421,HEW13,40,Mar 2015
Barton Springs Pool,g30196-d116421,ATreview217,40,Mar 2015
Barton Springs Pool,g30196-d116421,SarahKnowsThisOne,20,Mar 2015
Barton Springs Pool,g30196-d116421,Erinsamps,40,Mar 2015
Barton Springs Pool,g30196-d116421,agbabe33,30,Mar 2015
Barton Springs Pool,g30196-d116421,charkee,40,Mar 2015
Barton Springs Pool,g30196-d116421,jayvinp2015,50,Mar 2015
Barton Springs Pool,g30196-d116421,jdawg6845,40,Mar 2015
Barton Springs Pool,g30196-d116421,ARJ-MA,50,Mar 2015
Barton Springs Pool,g30196-d116421,466Paul,40,Mar 2015
Barton Springs Pool,g30196-d116421,Zen54,50,Mar 2015
Barton Springs Pool,g30196-d116421,dalekc,50,Mar 2015
Barton Springs Pool,g30196-d116421,Aliela,40,Mar 2015
Barton Springs Pool,g30196-d116421,905JohnW,50,Feb 2015
Barton Springs Pool,g30196-d116421,IndySevenSeas,50,Feb 2015
Barton Springs Pool,g30196-d116421,robing865,50,Feb 2015
Barton Springs Pool,g30196-d116421,Shishir994,40,Feb 2015
Barton Springs Pool,g30196-d116421,699jamest699,50,Feb 2015
Barton Springs Pool,g30196-d116421,GayleRenee,50,Feb 2015
Barton Springs Pool,g30196-d116421,timetogo13_10,30,Feb 2015
Barton Springs Pool,g30196-d116421,Beckb71,40,Feb 2015
Barton Springs Pool,g30196-d116421,JSD57,50,Feb 2015
Barton Springs Pool,g30196-d116421,shannonl674,50,Feb 2015
Barton Springs Pool,g30196-d116421,375jiml,50,Feb 2015
Barton Springs Pool,g30196-d116421,dorep2014,50,Feb 2015
Barton Springs Pool,g30196-d116421,Happyadventurer116,50,Feb 2015
Barton Springs Pool,g30196-d116421,MConroyTX,50,Feb 2015
Barton Springs Pool,g30196-d116421,AustinGrown,50,Feb 2015
Barton Springs Pool,g30196-d116421,kbauman101,50,Feb 2015
Barton Springs Pool,g30196-d116421,782patricka,50,Feb 2015
Barton Springs Pool,g30196-d116421,vsachs77,50,Feb 2015
Barton Springs Pool,g30196-d116421,joseLuis_a_d,50,Feb 2015
Barton Springs Pool,g30196-d116421,MinnesotatravelerFL,40,Feb 2015
Barton Springs Pool,g30196-d116421,Ammie90,30,Feb 2015
Barton Springs Pool,g30196-d116421,delonestar,40,Feb 2015
Barton Springs Pool,g30196-d116421,omaopatravellers,50,Feb 2015
Barton Springs Pool,g30196-d116421,lrohler1984,40,Feb 2015
Barton Springs Pool,g30196-d116421,908sspp,50,Feb 2015
Barton Springs Pool,g30196-d116421,StrayFromTexas,50,Feb 2015
Barton Springs Pool,g30196-d116421,BJW329,40,Feb 2015
Barton Springs Pool,g30196-d116421,FeliciaLisaP,50,Feb 2015
Barton Springs Pool,g30196-d116421,hm2rn,40,Feb 2015
Barton Springs Pool,g30196-d116421,robyns720,40,Feb 2015
Barton Springs Pool,g30196-d116421,ashleybs314,50,Feb 2015
Barton Springs Pool,g30196-d116421,susanhylands,30,Jan 2015
Barton Springs Pool,g30196-d116421,M2082GBalisonc,40,Jan 2015
Barton Springs Pool,g30196-d116421,Musicqueenalso,50,Jan 2015
Barton Springs Pool,g30196-d116421,854sakinae,50,Jan 2015
Barton Springs Pool,g30196-d116421,Frankie_D5,50,Jan 2015
Barton Springs Pool,g30196-d116421,AustinMaMa_M,50,Jan 2015
Barton Springs Pool,g30196-d116421,PatsyD459,50,Jan 2015
Barton Springs Pool,g30196-d116421,JG746,50,Jan 2015
Barton Springs Pool,g30196-d116421,brianrX8073WU,50,Jan 2015
Barton Springs Pool,g30196-d116421,jrdtsta,50,Jan 2015
Barton Springs Pool,g30196-d116421,430zackq,50,Jan 2015
Barton Springs Pool,g30196-d116421,843lissar,50,Jan 2015
Barton Springs Pool,g30196-d116421,336craigc,50,Jan 2015
Barton Springs Pool,g30196-d116421,Hsphoser36,50,Jan 2015
Barton Springs Pool,g30196-d116421,BuddynMaggieGlick,50,Jan 2015
Barton Springs Pool,g30196-d116421,BoardingPass2013,40,Jan 2015
Barton Springs Pool,g30196-d116421,Just_Texas_Teri,50,Jan 2015
Barton Springs Pool,g30196-d116421,shannons435,50,Jan 2015
Barton Springs Pool,g30196-d116421,howardc84,50,Dec 2014
Barton Springs Pool,g30196-d116421,CjPomykal,50,Dec 2014
Barton Springs Pool,g30196-d116421,connieb594,50,Dec 2014
Barton Springs Pool,g30196-d116421,kicks3333,50,Dec 2014
Barton Springs Pool,g30196-d116421,texasmomAustin_Texas,50,Dec 2014
Barton Springs Pool,g30196-d116421,kriton2000,50,Dec 2014
Barton Springs Pool,g30196-d116421,Roberta1984Hou,50,Dec 2014
Barton Springs Pool,g30196-d116421,cabinfan2,40,Dec 2014
Barton Springs Pool,g30196-d116421,nickgoldy,40,Dec 2014
Barton Springs Pool,g30196-d116421,MntnLaurel,50,Dec 2014
Barton Springs Pool,g30196-d116421,williamp950,50,Dec 2014
Barton Springs Pool,g30196-d116421,501glorial,40,Dec 2014
Barton Springs Pool,g30196-d116421,jwirth,50,Dec 2014
Barton Springs Pool,g30196-d116421,elizabethgT1377FQ,30,Dec 2014
Barton Springs Pool,g30196-d116421,370walp,40,Dec 2014
Barton Springs Pool,g30196-d116421,KatieP001,50,Dec 2014
Barton Springs Pool,g30196-d116421,Guenda91,50,Dec 2014
Barton Springs Pool,g30196-d116421,beccakristfelt,50,Dec 2014
Barton Springs Pool,g30196-d116421,MizTexas,50,Dec 2014
Barton Springs Pool,g30196-d116421,nikol86,50,Dec 2014
Barton Springs Pool,g30196-d116421,tolarjev,50,Dec 2014
Barton Springs Pool,g30196-d116421,Travel78746,10,Dec 2014
Barton Springs Pool,g30196-d116421,PiscoAustin_Texas,50,Dec 2014
Barton Springs Pool,g30196-d116421,welloff78726,40,Dec 2014
Barton Springs Pool,g30196-d116421,112bouree,40,Dec 2014
Barton Springs Pool,g30196-d116421,Yesak,40,Dec 2014
Barton Springs Pool,g30196-d116421,WSMc,50,Dec 2014
Barton Springs Pool,g30196-d116421,Moved2Texas,50,Nov 2014
Barton Springs Pool,g30196-d116421,cf794,50,Nov 2014
Barton Springs Pool,g30196-d116421,estetedebois,40,Nov 2014
Barton Springs Pool,g30196-d116421,jeans997,40,Nov 2014
Barton Springs Pool,g30196-d116421,jeffreyjohn007,50,Nov 2014
Barton Springs Pool,g30196-d116421,sisique,40,Nov 2014
Barton Springs Pool,g30196-d116421,OPTIPOP,50,Nov 2014
Barton Springs Pool,g30196-d116421,82lesliew,50,Nov 2014
Barton Springs Pool,g30196-d116421,243amyk,50,Nov 2014
Barton Springs Pool,g30196-d116421,medbl,50,Nov 2014
Barton Springs Pool,g30196-d116421,MauricioZ_12,40,Nov 2014
Barton Springs Pool,g30196-d116421,kn081083,40,Nov 2014
Barton Springs Pool,g30196-d116421,CrabV,50,Nov 2014
Barton Springs Pool,g30196-d116421,donaldk893,40,Nov 2014
Barton Springs Pool,g30196-d116421,GunterHeimlich,40,Nov 2014
Barton Springs Pool,g30196-d116421,503glennac,40,Nov 2014
Barton Springs Pool,g30196-d116421,sckmommd50,40,Nov 2014
Barton Springs Pool,g30196-d116421,8darrells,20,Nov 2014
Barton Springs Pool,g30196-d116421,chicagotravelgirl,40,Nov 2014
Barton Springs Pool,g30196-d116421,730junem,50,Nov 2014
Barton Springs Pool,g30196-d116421,Milesriver,50,Nov 2014
Barton Springs Pool,g30196-d116421,treyr56,40,Nov 2014
Barton Springs Pool,g30196-d116421,Enj0yTravelN0w,40,Nov 2014
Barton Springs Pool,g30196-d116421,Texas_Traveler69,50,Oct 2014
Barton Springs Pool,g30196-d116421,paulsO640MY,50,Oct 2014
Barton Springs Pool,g30196-d116421,4rmVAtoNC,40,Oct 2014
Barton Springs Pool,g30196-d116421,AndyB5542,40,Oct 2014
Barton Springs Pool,g30196-d116421,FlemmingBaumann,40,Oct 2014
Barton Springs Pool,g30196-d116421,Sarc1,40,Oct 2014
Barton Springs Pool,g30196-d116421,46749,40,Oct 2014
Barton Springs Pool,g30196-d116421,London_Travellers_09,40,Sep 2014
Barton Springs Pool,g30196-d116421,treyc651,30,Sep 2014
Barton Springs Pool,g30196-d116421,emilys790,50,Sep 2014
Barton Springs Pool,g30196-d116421,CaseyPaulYall,50,Sep 2014
Barton Springs Pool,g30196-d116421,tomtomone,50,Sep 2014
Barton Springs Pool,g30196-d116421,991anitat,40,Sep 2014
Barton Springs Pool,g30196-d116421,JMNumen,50,Sep 2014
Barton Springs Pool,g30196-d116421,adventurersoflife,40,Sep 2014
Barton Springs Pool,g30196-d116421,BrentL184,50,Sep 2014
Barton Springs Pool,g30196-d116421,BUGI_70,40,Sep 2014
Barton Springs Pool,g30196-d116421,cjeango,50,Sep 2014
Barton Springs Pool,g30196-d116421,coreya854,50,Sep 2014
Barton Springs Pool,g30196-d116421,JosephN503,40,Sep 2014
Barton Springs Pool,g30196-d116421,rockingfranch,50,Sep 2014
Barton Springs Pool,g30196-d116421,DestinBeachbumFL,40,Sep 2014
Barton Springs Pool,g30196-d116421,TeeJii,50,Sep 2014
Barton Springs Pool,g30196-d116421,RogerReady3,50,Sep 2014
Barton Springs Pool,g30196-d116421,fishoutofmalbec,40,Sep 2014
Barton Springs Pool,g30196-d116421,308williamp,50,Sep 2014
Barton Springs Pool,g30196-d116421,OUtrippin,50,Sep 2014
Barton Springs Pool,g30196-d116421,timebes,20,Sep 2014
Barton Springs Pool,g30196-d116421,LindseyD783,40,Sep 2014
Barton Springs Pool,g30196-d116421,kimjdenny,50,Sep 2014
Barton Springs Pool,g30196-d116421,Uonlylive1ce,50,Sep 2014
Barton Springs Pool,g30196-d116421,Staryskys,50,Sep 2014
Barton Springs Pool,g30196-d116421,JGTOWN,40,Sep 2014
Barton Springs Pool,g30196-d116421,lynnl6,50,Sep 2014
Barton Springs Pool,g30196-d116421,susanj916,50,Sep 2014
Barton Springs Pool,g30196-d116421,TallyHoHoHo,50,Sep 2014
Barton Springs Pool,g30196-d116421,gijoegijoe,50,Sep 2014
Barton Springs Pool,g30196-d116421,Traveling_Melissa,40,Sep 2014
Barton Springs Pool,g30196-d116421,megank423,40,Sep 2014
Barton Springs Pool,g30196-d116421,Kwasani,50,Sep 2014
Barton Springs Pool,g30196-d116421,laser20814,50,Sep 2014
Barton Springs Pool,g30196-d116421,orange947,50,Aug 2014
Barton Springs Pool,g30196-d116421,814jamesu,50,Aug 2014
Barton Springs Pool,g30196-d116421,seligator,50,Aug 2014
Barton Springs Pool,g30196-d116421,tuffone,50,Aug 2014
Barton Springs Pool,g30196-d116421,Wendynap1,40,Aug 2014
Barton Springs Pool,g30196-d116421,AntoinetteG271,20,Aug 2014
Barton Springs Pool,g30196-d116421,B2326HMdennism,50,Aug 2014
Barton Springs Pool,g30196-d116421,DebS666,50,Aug 2014
Barton Springs Pool,g30196-d116421,ak715,50,Aug 2014
Barton Springs Pool,g30196-d116421,DH95,40,Aug 2014
Barton Springs Pool,g30196-d116421,BJG261,50,Aug 2014
Barton Springs Pool,g30196-d116421,ThiagoGEO,50,Aug 2014
Barton Springs Pool,g30196-d116421,DeniiMas,40,Aug 2014
Barton Springs Pool,g30196-d116421,chrissy6547,50,Aug 2014
Barton Springs Pool,g30196-d116421,559JenniferC559,50,Aug 2014
Barton Springs Pool,g30196-d116421,AnitaA373,50,Aug 2014
Barton Springs Pool,g30196-d116421,BarbaraK483,50,Aug 2014
Barton Springs Pool,g30196-d116421,gak2705,50,Aug 2014
Barton Springs Pool,g30196-d116421,TazG303,40,Aug 2014
Barton Springs Pool,g30196-d116421,LloydMindy,50,Aug 2014
Barton Springs Pool,g30196-d116421,kurtt996,50,Aug 2014
Barton Springs Pool,g30196-d116421,SEAVOYAGES,50,Aug 2014
Barton Springs Pool,g30196-d116421,42heaven,50,Aug 2014
Barton Springs Pool,g30196-d116421,465chrisd,40,Aug 2014
Barton Springs Pool,g30196-d116421,txbludiamond281,50,Aug 2014
Barton Springs Pool,g30196-d116421,barbaradK3892QL,50,Aug 2014
Barton Springs Pool,g30196-d116421,617aubreya,50,Aug 2014
Barton Springs Pool,g30196-d116421,653maryy,50,Aug 2014
Barton Springs Pool,g30196-d116421,Abbabah,50,Aug 2014
Barton Springs Pool,g30196-d116421,CroatianChick,40,Aug 2014
Barton Springs Pool,g30196-d116421,OctavianCiubotariu,50,Aug 2014
Barton Springs Pool,g30196-d116421,Shultzy501,40,Aug 2014
Barton Springs Pool,g30196-d116421,rdp343,50,Aug 2014
Barton Springs Pool,g30196-d116421,ehhviino,50,Aug 2014
Barton Springs Pool,g30196-d116421,Fungadelic,50,Jul 2014
Barton Springs Pool,g30196-d116421,8000miles,40,Jul 2014
Barton Springs Pool,g30196-d116421,sheilastepsout,50,Jul 2014
Barton Springs Pool,g30196-d116421,JamesCunningham23,50,Jul 2014
Barton Springs Pool,g30196-d116421,SkiSandLLL,30,Jul 2014
Barton Springs Pool,g30196-d116421,Sleopard41,50,Jul 2014
Barton Springs Pool,g30196-d116421,ScarboroughMirror,40,Jul 2014
Barton Springs Pool,g30196-d116421,rockydogz1,50,Jul 2014
Barton Springs Pool,g30196-d116421,Lucky1Den,40,Jul 2014
Barton Springs Pool,g30196-d116421,txinla,30,Jul 2014
Barton Springs Pool,g30196-d116421,SuperThompsons,30,Jul 2014
Barton Springs Pool,g30196-d116421,junipermine,40,Jul 2014
Barton Springs Pool,g30196-d116421,K8ejo,50,Jul 2014
Barton Springs Pool,g30196-d116421,labor2,40,Jul 2014
Barton Springs Pool,g30196-d116421,201bethm,50,Jul 2014
Barton Springs Pool,g30196-d116421,459natalieb,40,Jul 2014
Barton Springs Pool,g30196-d116421,newkybrown,50,Jul 2014
Barton Springs Pool,g30196-d116421,bctx,50,Jul 2014
Barton Springs Pool,g30196-d116421,maryanno702,50,Jul 2014
Barton Springs Pool,g30196-d116421,accessdenied,50,Jul 2014
Barton Springs Pool,g30196-d116421,Midwestishome,40,Jul 2014
Barton Springs Pool,g30196-d116421,Annasita,50,Jul 2014
Barton Springs Pool,g30196-d116421,V4672LGjenniferl,50,Jul 2014
Barton Springs Pool,g30196-d116421,tryhardware,30,Jul 2014
Barton Springs Pool,g30196-d116421,287lindsayw,40,Jul 2014
Barton Springs Pool,g30196-d116421,HelenB416,50,Jul 2014
Barton Springs Pool,g30196-d116421,TheTravelersHelp,50,Jul 2014
Barton Springs Pool,g30196-d116421,JayneM30,50,Jul 2014
Barton Springs Pool,g30196-d116421,Atlas1175,40,Jul 2014
Barton Springs Pool,g30196-d116421,artMom93,50,Jul 2014
Barton Springs Pool,g30196-d116421,Z8485DFannac,50,Jul 2014
Barton Springs Pool,g30196-d116421,8bruces,50,Jul 2014
Barton Springs Pool,g30196-d116421,ayanna520,50,Jul 2014
Barton Springs Pool,g30196-d116421,shal0ndak,40,Jul 2014
Barton Springs Pool,g30196-d116421,I_cannot_sit_still,30,Jul 2014
Barton Springs Pool,g30196-d116421,Horsetrainer1,50,Jun 2014
Barton Springs Pool,g30196-d116421,tcei005,50,Jun 2014
Barton Springs Pool,g30196-d116421,534RickH,40,Jun 2014
Barton Springs Pool,g30196-d116421,198jacobm,40,Jun 2014
Barton Springs Pool,g30196-d116421,Robby2012,50,Jun 2014
Barton Springs Pool,g30196-d116421,HARAGOPAL,40,Jun 2014
Barton Springs Pool,g30196-d116421,Glow59,40,Jun 2014
Barton Springs Pool,g30196-d116421,919angeliaw,30,Jun 2014
Barton Springs Pool,g30196-d116421,TexasSAgirl2013,50,Jun 2014
Barton Springs Pool,g30196-d116421,BahamaMama2,40,Jun 2014
Barton Springs Pool,g30196-d116421,rh507,50,Jun 2014
Barton Springs Pool,g30196-d116421,AbhisheksAdvice,40,Jun 2014
Barton Springs Pool,g30196-d116421,trackerem,50,Jun 2014
Barton Springs Pool,g30196-d116421,Font_Queen,50,Jun 2014
Barton Springs Pool,g30196-d116421,new2tx11,30,Jun 2014
Barton Springs Pool,g30196-d116421,michellee795,50,Jun 2014
Barton Springs Pool,g30196-d116421,buoywin2010,40,Jun 2014
Barton Springs Pool,g30196-d116421,107remis,40,Jun 2014
Barton Springs Pool,g30196-d116421,824melissam,50,Jun 2014
Barton Springs Pool,g30196-d116421,CasualFoodie420,50,Jun 2014
Barton Springs Pool,g30196-d116421,825lynettec,20,Jun 2014
Barton Springs Pool,g30196-d116421,Starloverly,40,Jun 2014
Barton Springs Pool,g30196-d116421,PennyStettinius,40,Jun 2014
Barton Springs Pool,g30196-d116421,TedH412,30,Jun 2014
Barton Springs Pool,g30196-d116421,barettb2015,40,May 2014
Barton Springs Pool,g30196-d116421,honoraj,50,May 2014
Barton Springs Pool,g30196-d116421,desireeb2013,50,May 2014
Barton Springs Pool,g30196-d116421,Jacov_12,40,May 2014
Barton Springs Pool,g30196-d116421,dmxx,40,May 2014
Barton Springs Pool,g30196-d116421,WinM_12,20,May 2014
Barton Springs Pool,g30196-d116421,changrcc,50,May 2014
Barton Springs Pool,g30196-d116421,Jennel86,40,May 2014
Barton Springs Pool,g30196-d116421,404jm,40,May 2014
Barton Springs Pool,g30196-d116421,Ohrr,40,May 2014
Barton Springs Pool,g30196-d116421,Rifleman_82,40,May 2014
Barton Springs Pool,g30196-d116421,SWSHouston,50,May 2014
Barton Springs Pool,g30196-d116421,RemiMartini,50,May 2014
Barton Springs Pool,g30196-d116421,MamaMarcieD,50,May 2014
Barton Springs Pool,g30196-d116421,mcentirema,40,Apr 2014
Barton Springs Pool,g30196-d116421,HowardSouthampton,40,Apr 2014
Barton Springs Pool,g30196-d116421,msdic,50,Apr 2014
Barton Springs Pool,g30196-d116421,RandyF531,50,Apr 2014
Barton Springs Pool,g30196-d116421,MrRoarke,40,Apr 2014
Barton Springs Pool,g30196-d116421,pgagoddess,50,Apr 2014
Barton Springs Pool,g30196-d116421,Freido90,40,Apr 2014
Barton Springs Pool,g30196-d116421,PBH_12,50,Apr 2014
Barton Springs Pool,g30196-d116421,ExploreTexas,50,Apr 2014
Barton Springs Pool,g30196-d116421,rosedorsey,50,Apr 2014
Barton Springs Pool,g30196-d116421,Jake662013,50,Apr 2014
Barton Springs Pool,g30196-d116421,KrystalynF,50,Apr 2014
Barton Springs Pool,g30196-d116421,TrademarkTraveler,50,Apr 2014
Barton Springs Pool,g30196-d116421,TMB_Texan,40,Apr 2014
Barton Springs Pool,g30196-d116421,EddieVHFargo,40,Apr 2014
Barton Springs Pool,g30196-d116421,susansbean,50,Apr 2014
Barton Springs Pool,g30196-d116421,Greenjen,50,Apr 2014
Barton Springs Pool,g30196-d116421,MerMerAustin,50,Apr 2014
Barton Springs Pool,g30196-d116421,SaraS1970,50,Apr 2014
Barton Springs Pool,g30196-d116421,KerryDeanwat,50,Apr 2014
Barton Springs Pool,g30196-d116421,mythster,40,Apr 2014
Barton Springs Pool,g30196-d116421,Ynadal,30,Apr 2014
Barton Springs Pool,g30196-d116421,obrimark,40,Apr 2014
Barton Springs Pool,g30196-d116421,Gary1836,50,Mar 2014
Barton Springs Pool,g30196-d116421,482jayned,40,Mar 2014
Barton Springs Pool,g30196-d116421,kjl1406,50,Mar 2014
Barton Springs Pool,g30196-d116421,923pm,50,Mar 2014
Barton Springs Pool,g30196-d116421,CAnn9,50,Mar 2014
Barton Springs Pool,g30196-d116421,CVworldwide,50,Mar 2014
Barton Springs Pool,g30196-d116421,sarojesh,50,Feb 2014
Barton Springs Pool,g30196-d116421,ErgoEavan,40,Feb 2014
Barton Springs Pool,g30196-d116421,RebeccaK119,50,Jan 2014
Barton Springs Pool,g30196-d116421,Dontigger,50,Jan 2014
Barton Springs Pool,g30196-d116421,MNSnowbird40,50,Jan 2014
Barton Springs Pool,g30196-d116421,missdebbie85,40,Jan 2014
Barton Springs Pool,g30196-d116421,Veni-vidi-vicidotcom,40,Jan 2014
Barton Springs Pool,g30196-d116421,Fish_chips_gravy,50,Jan 2014
Barton Springs Pool,g30196-d116421,ChantelleD243,50,Dec 2013
Barton Springs Pool,g30196-d116421,SeawindsRose,50,Dec 2013
Barton Springs Pool,g30196-d116421,ThomasJet,40,Dec 2013
Barton Springs Pool,g30196-d116421,SkiSpaTravel,50,Dec 2013
Barton Springs Pool,g30196-d116421,329kymm,40,Dec 2013
Barton Springs Pool,g30196-d116421,O6736MFmichaelc,50,Nov 2013
Barton Springs Pool,g30196-d116421,go4geisha007,50,Nov 2013
Barton Springs Pool,g30196-d116421,Amysfunfamilyfive,30,Nov 2013
Barton Springs Pool,g30196-d116421,salazar512,50,Nov 2013
Barton Springs Pool,g30196-d116421,larzv2013,40,Nov 2013
Barton Springs Pool,g30196-d116421,Izzi1212,50,Nov 2013
Barton Springs Pool,g30196-d116421,carolines296,30,Nov 2013
Barton Springs Pool,g30196-d116421,RayJ295,50,Nov 2013
Barton Springs Pool,g30196-d116421,Leightx1,50,Nov 2013
Barton Springs Pool,g30196-d116421,duncan686,50,Nov 2013
Barton Springs Pool,g30196-d116421,whitjohnw,50,Nov 2013
Barton Springs Pool,g30196-d116421,LSkourellos,50,Nov 2013
Barton Springs Pool,g30196-d116421,MemereNancy,50,Nov 2013
Barton Springs Pool,g30196-d116421,108JudyP,50,Nov 2013
Barton Springs Pool,g30196-d116421,Maliaj359,40,Oct 2013
Barton Springs Pool,g30196-d116421,naturodoc,50,Oct 2013
Barton Springs Pool,g30196-d116421,jbeauvil78,40,Oct 2013
Barton Springs Pool,g30196-d116421,sarahernan7,50,Oct 2013
Barton Springs Pool,g30196-d116421,UUMA,50,Oct 2013
Barton Springs Pool,g30196-d116421,JMWorldTour,40,Oct 2013
Barton Springs Pool,g30196-d116421,NeilfromWallsend,50,Oct 2013
Barton Springs Pool,g30196-d116421,Sodermalm66,50,Oct 2013
Barton Springs Pool,g30196-d116421,arettberg,50,Oct 2013
Barton Springs Pool,g30196-d116421,612monicav,50,Oct 2013
